No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
1597,IN670513-00139,DO670805-00095,867003066294253,"Catty Laos Virtual Mobile","SEK - long mobile ເຊກອງ","Catty Laos Virtual","SEK - long mobile","Kerry-ST (Sekong)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1598,IN670513-00139,DO670805-00096,867003069334379,"Catty Laos Virtual Mobile","LPB - QZ Mobile Agent Store","Catty Laos Virtual","LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1599,IN670513-00139,DO670805-00097,863671060519273,"Catty Laos Virtual Mobile","XYB - TC mobile1","Catty Laos Virtual","XYB - TC mobile1","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1600,IN670513-00139,DO670805-00098,863671065199956,"Catty Laos Virtual Mobile","LPB - Lao er mobile","Catty Laos Virtual","LPB - Lao er mobile","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1601,IN670513-00139,DO670805-00099,867003066410891,"Catty Laos Virtual Mobile","KAM - Bunkeld mobile","Catty Laos Virtual","KAM - Bunkeld mobile","Kerry-Awen (Thakhaek)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1602,IN670513-00139,DO670805-00100,867003067925251,"Catty Laos Virtual Mobile","LPB - Khonesamai","Catty Laos Virtual","LPB - Khonesamai","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1603,IN670513-00139,DO670805-00101,863671060435314,"Catty Laos Virtual Mobile","VT3 - Set Mobile","Catty Laos Virtual","VT3 - Set Mobile","Kerry-Win (Vientiane)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1604,IN670513-00139,DO670805-00102,863671065038899,"Catty Laos Virtual Mobile","BKE - senphone","Catty Laos Virtual","BKE - senphone","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1605,IN670513-00139,DO670805-00103,863671065892873,"Catty Laos Virtual Mobile","BKE - LH Mobile2 ຕົ້ນເຜິ້ງ","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1606,IN670513-00139,DO670805-00104,867003068096714,"Catty Laos Virtual Mobile","HPN - Alei mobile 3","Catty Laos Virtual","HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1607,IN670513-00139,DO670805-00105,863671060263237,"Catty Laos Virtual Mobile","CPS - Tha mobile","Catty Laos Virtual","CPS - Tha mobile","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1608,IN670513-00139,DO670805-00106,867003065317873,"Catty Laos Virtual Mobile","LPB - Ajoi Mobile 1 ຫຼວງພະບາງ","Catty Laos Virtual","LPB - Ajoi Viengkham","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1609,IN670513-00139,DO670805-00107,867003068182530,"Catty Laos Virtual Mobile","HPN - Hiengsone mobile","Catty Laos Virtual","HPN - Hiengsone mobile","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1610,IN670513-00139,DO670805-00108,863671060257171,"Catty Laos Virtual Mobile","XYB - Amphone Mobile 2","Catty Laos Virtual","XYB - Amphone Mobile","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1611,IN670513-00139,DO670805-00109,863671065019790,"Catty Laos Virtual Mobile","XSB - Aqing mobile2 Agent Store","Catty Laos Virtual","XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1612,IN670513-00139,DO670805-00110,867003065329936,"Catty Laos Virtual Mobile","XKH - Vanhkham mobile1","Catty Laos Virtual","XKH - Vanhkham mobile","Kerry-A Hua (Xiengkhuang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1613,IN670513-00139,DO670805-00111,863671064242617,"Catty Laos Virtual Mobile","BKE - LH Mobile5","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1614,IN670513-00139,DO670805-00112,867003068196159,"Catty Laos Virtual Mobile","LNT - BigC mobile2","Catty Laos Virtual","LNT - BigC mobile","Kerry-A Yao (Loungnamtha)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1615,IN670513-00139,DO670805-00113,863671064283793,"Catty Laos Virtual Mobile","CPS - Jk mobile2","Catty Laos Virtual","CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1616,IN670513-00139,DO670805-00114,867003065348233,"Catty Laos Virtual Mobile","CPS - Jo mobile ຈຳປາສັກ","Catty Laos Virtual","CPS - Jo mobile","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1617,IN670513-00139,DO670805-00115,867003068229513,"Catty Laos Virtual Mobile","CPS - Jk mobile3 Agent Store","Catty Laos Virtual","CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1618,IN670513-00139,DO670805-00116,863671064285137,"Catty Laos Virtual Mobile","CPS - Jk mobile2","Catty Laos Virtual","CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1619,IN670513-00139,DO670805-00117,863671060154055,"Catty Laos Virtual Mobile","BKE - LH mobile3","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1620,IN670513-00139,DO670805-00118,863671064244571,"Catty Laos Virtual Mobile","LPB - Lao mobile1 ຫຼວງພະບາງ","Catty Laos Virtual","LPB - Lao mobile1","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1621,IN670513-00139,DO670805-00119,867003065389112,"Catty Laos Virtual Mobile","LPB - VJ Mobile","Catty Laos Virtual","LPB - VJ Mobile","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1622,IN670513-00139,DO670805-00120,867003068365879,"Catty Laos Virtual Mobile","SVK - Apao Mobile","Catty Laos Virtual","SVK - Apao","Kerry-INEW SVK (Savanakhet)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1623,IN670513-00139,DO670805-00121,867003065483832,"Catty Laos Virtual Mobile","LPB - Nisa mobile","Catty Laos Virtual",,"Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1624,IN670513-00139,DO670805-00122,866067067032674,"Catty Laos Virtual Mobile","BKE - Jaiy Lee mobile","Catty Laos Virtual","BKE - Jaiy Lee mobile","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1625,IN670513-00139,DO670805-00123,867003065655215,"Catty Laos Virtual Mobile","XSB - Aqing mobile2 Agent Store","Catty Laos Virtual","XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1626,IN670513-00139,DO670805-00124,867003065488575,"Catty Laos Virtual Mobile","LPB - KP mobile","Catty Laos Virtual","LPB - KP mobile","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1627,IN670513-00139,DO670805-00125,867003069277974,"Catty Laos Virtual Mobile","VT1 - Aen mobile","Catty Laos Virtual","VT1 - Aen mobile","WH - Stock OPPO (Mark)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1628,IN670513-00139,DO670805-00126,867003065563278,"Catty Laos Virtual Mobile","LPB - Ahua mobile ນ້ຳບາກ","Catty Laos Virtual","LPB - Ahua mobile Nambark","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1629,IN670513-00139,DO670805-00127,867003069317432,"Catty Laos Virtual Mobile","XYB - Peno mobile","Catty Laos Virtual","XYB - Peno mobile","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1630,IN670513-00139,DO670805-00128,863671064350253,"Catty Laos Virtual Mobile","LPB - Ahua mobile ນ້ຳບາກ","Catty Laos Virtual","LPB - Ahua mobile Nambark","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1631,IN670513-00139,DO670805-00129,863671065189213,"Catty Laos Virtual Mobile","LPB - LTH Mobile","Catty Laos Virtual","LPB - LTH Mobile","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:17"
1632,IN670513-00139,DO670805-00130,867003066337631,"Catty Laos Virtual Mobile","BKE - senphone","Catty Laos Virtual","BKE - senphone","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1633,IN670513-00139,DO670805-00131,867003069340178,"Catty Laos Virtual Mobile","BKE - LH mobile 4","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1634,IN670513-00139,DO670805-00132,867003069342356,"Catty Laos Virtual Mobile","CPS - Ang pao","Catty Laos Virtual","CPS - Ang pao","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1635,IN670513-00139,DO670805-00133,863671060512914,"Catty Laos Virtual Mobile","BKE - TA Mobile ບໍ່ເເກ້ວ","Catty Laos Virtual","BKE - TA Mobile Bokeo","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1636,IN670513-00139,DO670805-00134,863671065187977,"Catty Laos Virtual Mobile","HPN - ALei Mobile 2 Agent Store","Catty Laos Virtual","HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1637,IN670513-00139,DO670805-00135,867003066411014,"Catty Laos Virtual Mobile","XKH - YH mobile","Catty Laos Virtual","XKH - YH mobile","Kerry-A Hua (Xiengkhuang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1638,IN670513-00139,DO670805-00136,863671064238615,"Catty Laos Virtual Mobile","BKE - LH Mobile2 ຕົ້ນເຜິ້ງ","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1639,IN670513-00139,DO670805-00137,867003067925376,"Catty Laos Virtual Mobile","LPB - Khonesamai","Catty Laos Virtual","LPB - Khonesamai","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1640,IN670513-00139,DO670805-00138,863671064283157,"Catty Laos Virtual Mobile","XYB - Haumjai mobilee","Catty Laos Virtual","XYB - Haumjai mobilee","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1641,IN670513-00139,DO670805-00139,863671065039012,"Catty Laos Virtual Mobile","BKE - senphone","Catty Laos Virtual","BKE - senphone","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1642,IN670513-00139,DO670805-00140,866067061782472,"Catty Laos Virtual Mobile","XSB - Aqing mobile2 Agent Store","Catty Laos Virtual","XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1643,IN670513-00139,DO670805-00141,867003068102314,"Catty Laos Virtual Mobile","CPS - AK mobile","Catty Laos Virtual","CPS - AK mobile","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1644,IN670513-00139,DO670805-00142,863671064679958,"Catty Laos Virtual Mobile","XSB - Aqing mobile2 Agent Store","Catty Laos Virtual","XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1645,IN670513-00139,DO670805-00143,867003065320133,"Catty Laos Virtual Mobile","LPB - Nisa mobile","Catty Laos Virtual",,"Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1646,IN670513-00139,DO670805-00144,863671065027975,"Catty Laos Virtual Mobile","VT3 - doungnoy mobile ວັງວຽງ","Catty Laos Virtual","VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1647,IN670513-00139,DO670805-00145,867003068185699,"Catty Laos Virtual Mobile","VT3 - doungnoy mobile ວັງວຽງ","Catty Laos Virtual","VT3 - Doungnoy mobile Vungvieng","Kerry-Win (Vientiane)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1648,IN670513-00139,DO670805-00146,863671060257098,"Catty Laos Virtual Mobile","XYB - Siam Mobile Agent Store","Catty Laos Virtual","XYB - Siam Mobile Agent Shop","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1649,IN670513-00139,DO670805-00147,867003065330413,"Catty Laos Virtual Mobile","BKE - LH mobile3","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1650,IN670513-00139,DO670805-00148,863671065027470,"Catty Laos Virtual Mobile","CPS - Laocom1 ປາກເຊ","Catty Laos Virtual","CPS - Laocom1","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1651,IN670513-00139,DO670805-00149,867003068197793,"Catty Laos Virtual Mobile","HPN - Phengmanee","Catty Laos Virtual","HPN - Phengmanee","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1652,IN670513-00139,DO670805-00150,863671064247178,"Catty Laos Virtual Mobile","LPB - Akuang","Catty Laos Virtual","LPB - Akuang","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1653,IN670513-00139,DO670805-00151,867003065355618,"Catty Laos Virtual Mobile","XSB - Avone mobile","Catty Laos Virtual","XSB - Avone mobile","Kerry-Aqing (Xaisomboun)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1654,IN670513-00139,DO670805-00152,867003068353610,"Catty Laos Virtual Mobile","LNT - Aping mobile ຫຼວງນ້ຳທາ","Catty Laos Virtual","LNT - Aping mobile","Kerry-A Yao (Loungnamtha)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1655,IN670513-00139,DO670805-00153,863671060154972,"Catty Laos Virtual Mobile","CPS - Jk mobile2","Catty Laos Virtual","CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1656,IN670513-00139,DO670805-00154,863671060142175,"Catty Laos Virtual Mobile","BLX - A aung mobile","Catty Laos Virtual","BLX - A aung mobile","Kerry-Awen (Thakhaek)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1657,IN670513-00139,DO670805-00155,863671065900114,"Catty Laos Virtual Mobile","LPB - Lao mobile1 ຫຼວງພະບາງ","Catty Laos Virtual","LPB - Lao mobile1","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1658,IN670513-00139,DO670805-00156,867003065437812,"Catty Laos Virtual Mobile","VT3 - A ping mobile ວັງວຽງ","Catty Laos Virtual","VT3 - a ping mobile Vungvieng","Kerry-Win (Vientiane)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1659,IN670513-00139,DO670805-00157,866067067016016,"Catty Laos Virtual Mobile","SLV - Ngern Mobile","Catty Laos Virtual","SLV - Ngern Mobile","Kerry-ABO (Salavan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1660,IN670513-00139,DO670805-00158,863671065184990,"Catty Laos Virtual Mobile","XYB - Amphone Mobile 2","Catty Laos Virtual","XYB - Amphone Mobile","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1661,IN670513-00139,DO670805-00159,867003065488393,"Catty Laos Virtual Mobile","LPB - LTH Mobile","Catty Laos Virtual","LPB - LTH Mobile","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1662,IN670513-00139,DO670805-00160,867003064479690,"Catty Laos Virtual Mobile","LPB - KP mobile","Catty Laos Virtual","LPB - KP mobile","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1663,IN670513-00139,DO670805-00161,867003065707495,"Catty Laos Virtual Mobile","KAM - Torm ທ່າແຂກ","Catty Laos Virtual","KAM - Torm","Kerry-Awen (Thakhaek)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1664,IN670513-00139,DO670805-00162,863671064674975,"Catty Laos Virtual Mobile","LPB - Khonesamai","Catty Laos Virtual","LPB - Khonesamai","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1665,IN670513-00139,DO670805-00163,867003065496719,"Catty Laos Virtual Mobile","BLX - Win mobile","Catty Laos Virtual","BLX - Win mobile","Kerry-Awen (Thakhaek)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1666,IN670513-00139,DO670805-00164,867003069288112,"Catty Laos Virtual Mobile","XKH - Yanghuiy mobile ຊຽງຂວາງ","Catty Laos Virtual","XKH - Yanghuiy mobile","Kerry-A Hua (Xiengkhuang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1667,IN670513-00139,DO670805-00165,867003065563393,"Catty Laos Virtual Mobile","LPB - Ahua mobile ນ້ຳບາກ","Catty Laos Virtual","LPB - Ahua mobile Nambark","Kerry-QZ (Loungprabang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1668,IN670513-00139,DO670805-00166,867003069330799,"Catty Laos Virtual Mobile","HPN - ALei Mobile 2 Agent Store","Catty Laos Virtual","HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1669,IN670513-00139,DO670805-00167,867003069324792,"Catty Laos Virtual Mobile","XKH - Aluo mobile ຊຽງຂວາງ","Catty Laos Virtual","XKH - Aluo Mobile","Kerry-A Hua (Xiengkhuang)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1670,IN670513-00139,DO670805-00168,863671064893815,"Catty Laos Virtual Mobile","LNT - Aping mobile ຫຼວງນ້ຳທາ","Catty Laos Virtual","LNT - Aping mobile","Kerry-A Yao (Loungnamtha)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1671,IN670513-00139,DO670805-00169,867003066337656,"Catty Laos Virtual Mobile","BKE - senphone","Catty Laos Virtual","BKE - senphone","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1672,IN670513-00139,DO670805-00170,867003067921573,"Catty Laos Virtual Mobile","CPS - Chen wen jun","Catty Laos Virtual","CPS - Chen wen jun","Kerry-JK (Pakse)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1673,IN670513-00139,DO670805-00171,863671064339355,"Catty Laos Virtual Mobile","BKE - senphone","Catty Laos Virtual","BKE - senphone","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1674,IN670513-00139,DO670805-00172,863671064890753,"Catty Laos Virtual Mobile","BKE - LH Mobile2 ຕົ້ນເຜິ້ງ","Catty Laos Virtual","BKE - LH Mobile Agent Shop","Kerry-LH (Bokeo)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1675,IN670513-00139,DO670805-00173,867003067928354,"Catty Laos Virtual Mobile","LNT - GR mobile","Catty Laos Virtual","LNT - GR mobile","Kerry-A Yao (Loungnamtha)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1676,IN670513-00139,DO670805-00174,863671064285293,"Catty Laos Virtual Mobile","XYB - Peno mobile","Catty Laos Virtual","XYB - Peno mobile","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1677,IN670513-00139,DO670805-00175,866067067238271,"Catty Laos Virtual Mobile","HPN - Ahui","Catty Laos Virtual","HPN - Ahui","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1678,IN670513-00139,DO670805-00176,867003068124250,"Catty Laos Virtual Mobile","HPN - Alei mobile 3","Catty Laos Virtual","HPN - A Lei Mobile2 Agent (Huaphan)","Kerry - A Lei (Huaphan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1679,IN670513-00139,DO670805-00177,863671060157496,"Catty Laos Virtual Mobile","XYB - Haumjai mobilee","Catty Laos Virtual","XYB - Haumjai mobilee","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1680,IN670513-00139,DO670805-00178,866654063027939,"Catty Laos Virtual Mobile","XSB - Aqing mobile2 Agent Store","Catty Laos Virtual","XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1681,IN670513-00139,DO670805-00179,866654063030495,"Catty Laos Virtual Mobile","XYB - Rasa mobilee","Catty Laos Virtual","XYB - Rasa mobilee","Kerry-Siam (Xaiyabouli)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
1682,IN670513-00139,DO670805-00180,866654063869736,"Catty Laos Virtual Mobile","SLV - PSV","Catty Laos Virtual","SLV - PSV","Kerry-ABO (Salavan)",CleanStockWithActivatedMoreThan2Months,Admin,"2024-08-05 15:08:18"
