Code,"Mnemonic code","Finance Client Name","Distributor My Side","Distributor Your Side","Finance Warehouse","Finance Warehouse Code","Accounting organization(My Side)","Accounting organization(Your Side)",Creator,Remarks,Network,Off/On,"Cross - accounting organizations are allowed"
C111502666110000123,352027165,"352027165 - VT1 - Afing mobile","WH - Stock OPPO (Mark)","VT1 - Afing mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000124,352032208,"352032208 - CPS - Phet mobile","CPS - JK Dealer (Pakse)","CPS - Phet mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000125,352027089,"352027089 - XYB - KTC Mobile1","XYB - Siam Dealer (Xaiyabouli)","XYB - KTC Mobile1","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000126,352026823,"352026823 - KAM - Phet mobile","KAM - Awen Dealer (Thakhaek)","KAM - Phet mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000127,352026826,"352026826 - KAM - Somwang mobile","KAM - Awen Dealer (Thakhaek)","KAM - Somwang mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000128,352026828,"352026828 - KAM - Tien mobile","KAM - Awen Dealer (Thakhaek)","KAM - Tien mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000129,352027195,"352027195 - VT1 - D&G mobile","WH - Stock OPPO (Mark)","VT1 - D&G mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000130,352027409,"352027409 - SVK - DM Mobile1","SVK - INEW Dealer (Savannakhet)","SVK - DM Mobile1","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000131,352032207,"352032207 - LPB - B4 Visual store","LPB - QZ Dealer (Loungprabang)","LPB - B4 Visual store","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000132,352027126,"352027126 - VT1 - A en","WH - Stock OPPO (Mark)","VT1 - A en","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000133,352032193,"352032193 - SLV - Sak mobile","SLV - ABO Dealer (Salavan)","SLV - Sak mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000134,352026934,"352026934 - CPS - Ahui mobile","CPS - JK Dealer (Pakse)","CPS - Ahui mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000135,352026973,"352026973 - CPS - Tao mobile","CPS - JK Dealer (Pakse)","CPS - Tao mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000136,352032179,"352032179 - VT3 - VangVieng mobile","VT3 - Win Dealer (Vientiane)","VT3 - VangVieng mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000137,352027503,"352027503 - KAM - TP Mobile2","KAM - Awen Dealer (Thakhaek)","KAM - TP Mobile2","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000138,352032110,"352032110 - VT3 - Insee mobile","VT3 - Win Dealer (Vientiane)","VT3 - Insee mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000139,352027211,"352027211 - VT1 - HTH 1","WH - Stock OPPO (Mark)","VT1 - HTH 1","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000140,352032176,"352032176 - SVK - Lao AC Telecom3","SVK - INEW Dealer (Savannakhet)","SVK - Lao AC Telecom3","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000141,352027253,"352027253 - VT3 - namo mobile","VT3 - Win Dealer (Vientiane)","VT3 - namo mobile","Win Dealer",S11150266611000022,"Win Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000142,352027304,"352027304 - VT2 - Syvai chalern Phone","VT2 - inew Dealer (Vientiane)","VT2 - Syvai chalern Phone","Inew Dealer",S11150266611000023,"inew VT Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000143,352032183,"352032183 - VT1 - Abin mobile2","WH - Stock OPPO (Mark)","VT1 - Abin mobile2","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000144,352027528,"352027528 - SLV - SK Mobile","SLV - ABO Dealer (Salavan)","SLV - SK Mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000145,352027330,"352027330 - VT1 - Vansana Com","WH - Stock OPPO (Mark)","VT1 - Vansana Com","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000146,352026740,"352026740 - BLX - Axarng mobile","KAM - Awen Dealer (Thakhaek)","BLX - Axarng mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000147,352027026,"352027026 - XKH - Ashim Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Ashim Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000148,352032137,"352032137 - BLX - Win mobile","KAM - Awen Dealer (Thakhaek)","BLX - Win mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000149,352031982,"352031982 - SLV - Kob Telecom5","SLV - ABO Dealer (Salavan)","SLV - Kob Telecom5","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000150,352026932,"352026932 - CPS - Abing","CPS - JK Dealer (Pakse)","CPS - Abing","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000151,352032136,"352032136 - LNT - Jumbo mobile","LNT - Ayao Dealer (Loungnamtha)","LNT - Jumbo mobile","Ayao Dealer",S11150266611000012,"Ayao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000152,352032145,"352032145 - XKH - Aliu mobile (WD)","XKH - Ahua Dealer (XiengKhuang)","XKH - Aliu mobile (WD)","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000153,352032142,"352032142 - ATP - Thanh mobile 52","ATP - ATA Dealer (Attappue)","ATP - Thanh mobile 52","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000154,352032129,"352032129 - SLV - Tam mobile","SLV - ABO Dealer (Salavan)","SLV - Tam mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000155,352026988,"352026988 - PSL - ORH Mobile","PSL - JW Dealer (Phongsaly)","PSL - ORH Mobile","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000156,352026981,"352026981 - PSL - Ashen Mobile","PSL - JW Dealer (Phongsaly)","PSL - Ashen Mobile","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000157,352027348,"352027348 - SLV - Ahua mobile","SLV - ABO Dealer (Salavan)","SLV - Ahua mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000158,352027352,"352027352 - SLV - BAIN MOBILE","SLV - ABO Dealer (Salavan)","SLV - BAIN MOBILE","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000159,352032102,"352032102 - PSL - ST mobile","PSL - JW Dealer (Phongsaly)","PSL - ST mobile","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000160,352032101,"352032101 - LPB - Lao er mobile","LPB - QZ Dealer (Loungprabang)","LPB - Lao er mobile","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000161,352032063,"352032063 - ODX - Lixin mobile","ODX - Abao Dealer (Oudomxai)","ODX - Lixin mobile","Abao Dealer",S11150266611000010,"Abao Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000162,352026759,"352026759 - BLX - Souksan mobile","KAM - Awen Dealer (Thakhaek)","BLX - Souksan mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000163,352026690,"352026690 - ATP - Hua mobile","ATP - ATA Dealer (Attappue)","ATP - Hua mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000164,352027327,"352027327 - VT1 - V mobile","WH - Stock OPPO (Mark)","VT1 - V mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000165,352027177,"352027177 - VT1 - Awen mobile Thatluang","WH - Stock OPPO (Mark)","VT1 - Awen mobile Thatluang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000166,352027390,"352027390 - SVK - Aekpouy","SVK - INEW Dealer (Savannakhet)","SVK - Aekpouy","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000167,352027061,"352027061 - XSB - Phongsavanh mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Phongsavanh mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000168,352027050,"352027050 - XSB - Akhoun​ mobile Longcheang","XSB - Aqing Dealer (Xaisomboun)","XSB - Akhoun​ mobile Longcheang","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000169,352026791,"352026791 - KAM - Adong mobile khounkham","KAM - Awen Dealer (Thakhaek)","KAM - Adong mobile khounkham","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000170,352027079,"352027079 - XYB - dong mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - dong mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000171,352027090,"352027090 - XYB - Kun mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Kun mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000172,352027401,"352027401 - SVK - Awei mobile","SVK - INEW Dealer (Savannakhet)","SVK - Awei mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000173,352027392,"352027392 - SVK - Ahong moblie","SVK - INEW Dealer (Savannakhet)","SVK - Ahong moblie","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000174,352027040,"352027040 - XKH - Ngern Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Ngern Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000175,352027451,"352027451 - SVK - Sakdavone Mobile","SVK - INEW Dealer (Savannakhet)","SVK - Sakdavone Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000176,352027391,"352027391 - SVK - Ahao mobile","SVK - INEW Dealer (Savannakhet)","SVK - Ahao mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000177,352026879,"352026879 - LPB - Khonesamai 3","LPB - QZ Dealer (Loungprabang)","LPB - Khonesamai 3","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000178,352027049,"352027049 - XSB - Agui Mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Agui Mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000179,352031930,"352031930 - BKE - MC mobile","BKE - LH Dealer (Bokeo)","BKE - MC mobile","LH Dealer",S11150266611000015,"LH Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000180,352026681,"352026681 - ATP - Adui Mobile","ATP - ATA Dealer (Attappue)","ATP - Adui Mobile","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000181,352026862,"352026862 - LPB - Asam","LPB - QZ Dealer (Loungprabang)","LPB - Asam","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000182,352031457,"352031457 - XYB - So mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - So mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000183,352027097,"352027097 - XYB - pubgi mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - pubgi mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000184,352026738,"352026738 - BLX - Asheng2 mobile","KAM - Awen Dealer (Thakhaek)","BLX - Asheng2 mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000185,352032044,"352032044 - HPN - A Telecom","HPN - A Lei Dealer (Huaphan)","HPN - A Telecom","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000186,352027514,"352027514 - XKH - Han mobile ຊຽງຂວາງ","XKH - Ahua Dealer (XiengKhuang)","XKH - Han mobile ຊຽງຂວາງ","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000187,352026853,"352026853 - LPB - AF Xienguen","LPB - QZ Dealer (Loungprabang)","LPB - AF Xienguen","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000188,352026863,"352026863 - LPB - Asao","LPB - QZ Dealer (Loungprabang)","LPB - Asao","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000189,352027032,"352027032 - XKH - Inpaeng Mobile","XKH - Ahua Dealer (XiengKhuang)","XKH - Inpaeng Mobile","Ahua Dealer",S11150266611000018,"Ahua Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000190,352027098,"352027098 - XYB - QZ mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - QZ mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000191,352026802,"352026802 - KAM - D maxphone","KAM - Awen Dealer (Thakhaek)","KAM - D maxphone","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000192,352026694,"352026694 - ATP - Pakse mobile 3","ATP - ATA Dealer (Attappue)","ATP - Pakse mobile 3","ATA Dealer",S11150266611000016,"ATA Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000193,352026886,"352026886 - LPB - QZ mobile2 Nalung","LPB - QZ Dealer (Loungprabang)","LPB - QZ mobile2 Nalung","QZ Dealer",S11150266611000011,"QZ Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000194,352027526,"352027526 - CPS - ST Mobile1","CPS - JK Dealer (Pakse)","CPS - ST Mobile1","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000195,352027281,"352027281 - VT1 - QQ","WH - Stock OPPO (Mark)","VT1 - QQ","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",Off,Yes
C111502666110000196,352026724,"352026724 - BLX - A yung mobile","KAM - Awen Dealer (Thakhaek)","BLX - A yung mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000197,352027313,"352027313 - VT1 - Thud mobile","WH - Stock OPPO (Mark)","VT1 - Thud mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000198,352027251,"352027251 - VT1 - MM mobile","WH - Stock OPPO (Mark)","VT1 - MM mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000199,352026985,"352026985 - PSL - LM Mobile","PSL - JW Dealer (Phongsaly)","PSL - LM Mobile","JW Dealer",S11150266611000009,"JW Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000200,352027167,"352027167 - VT1 - Alee 42km","WH - Stock OPPO (Mark)","VT1 - Alee 42km","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000201,352027302,"352027302 - VT1 - Suerm Mobile","WH - Stock OPPO (Mark)","VT1 - Suerm Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000202,352027065,"352027065 - XSB - Tono mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Tono mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000203,352027053,"352027053 - XSB - Dasa mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - Dasa mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000204,352031718,"352031718 - XYB - Nangphut Mobile","XYB - Siam Dealer (Xaiyabouli)","XYB - Nangphut Mobile","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000205,352026773,"352026773 - HPN - Aqi Mobile","HPN - A Lei Dealer (Huaphan)","HPN - Aqi Mobile","A Lei Dealer",S11150266611000014,"A Lei Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000206,352026998,"352026998 - SEK - ATeng Mobile Agent Shop","SEK - ST Dealer (Sekong)","SEK - ATeng Mobile Agent Shop","ST Dealer",S11150266611000006,"ST Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000207,352027278,"352027278 - VT1 - PP Mobile","WH - Stock OPPO (Mark)","VT1 - PP Mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000208,352026788,"352026788 - KAM - A Cing mobile Thakhaek","KAM - Awen Dealer (Thakhaek)","KAM - A Cing mobile Thakhaek","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000209,352027056,"352027056 - XSB - lay & noy mobile","XSB - Aqing Dealer (Xaisomboun)","XSB - lay & noy mobile","Aqing Dealer",S11150266611000019,"Aqing Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000210,352026807,"352026807 - KAM - Jai mobile","KAM - Awen Dealer (Thakhaek)","KAM - Jai mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000211,352027162,"352027162 - VT1 - ADing mobile","WH - Stock OPPO (Mark)","VT1 - ADing mobile","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000212,352032091,"352032091 - CPS - Adong mobile","CPS - JK Dealer (Pakse)","CPS - Adong mobile","JK Dealer",S11150266611000008,"JK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000213,352027305,"352027305 - VT1 - T mobile Xaysavang","WH - Stock OPPO (Mark)","VT1 - T mobile Xaysavang","WH - Stock OPPO (Mark)",S11150266611000005,"Stock OPPO Mark Finance",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000214,352027354,"352027354 - SLV - Honghui mobile","SLV - ABO Dealer (Salavan)","SLV - Honghui mobile","ABO Dealer",S11150266611000017,"ABO Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000215,352026749,"352026749 - BLX - Lad mobile","KAM - Awen Dealer (Thakhaek)","BLX - Lad mobile","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000216,352027096,"352027096 - XYB - phonesuck it","XYB - Siam Dealer (Xaiyabouli)","XYB - phonesuck it","Siam Dealer",S11150266611000020,"Siam Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000217,352026736,"352026736 - BLX - Aping mobile1 Viengthong","KAM - Awen Dealer (Thakhaek)","BLX - Aping mobile1 Viengthong","Awen Dealer",S11150266611000024,"Awen Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000218,352027404,"352027404 - SVK - Axin Savhannaket","SVK - INEW Dealer (Savannakhet)","SVK - Axin Savhannaket","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000219,352027447,"352027447 - SVK - Phanthip com","SVK - INEW Dealer (Savannakhet)","SVK - Phanthip com","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
C111502666110000220,352027381,"352027381 - SVK - A Fern Mobile","SVK - INEW Dealer (Savannakhet)","SVK - A Fern Mobile","Inew SVK Dealer",S11150266611000013,"INEW SVK Dealer ORG",,Admin,"DB Insert","All Network",ON,Yes
